종목명,기호,종가,변동 %,시가 총액,거래량
"Home Bancorp","HBCP","33.70","-1.35%","274.71M","5.51K"
"헌팅턴 뱅크셰어스","HBAN","13.15","0.84%","19.05B","16.53M"
"Haynes  International","HAYN","60.43","-0.17%","750.82M","316.44K"
"해즈브로","HAS","54.82","-0.38%","7.63B","1.03M"
"Haoxi Health Technology","HAO","4.50","-1.10%","145.08M","2.89K"
"Halozyme Therap","HALO","38.02","-0.94%","4.83B","658.84K"
"Hain Celestial","HAIN","5.76","-2.21%","517.43M","2.20M"
"Healthcare AI Acquisition Unt","HAIAU","10.85","0.00%","65.81M","0.00"
"Healthcare AI Acquisition","HAIA","11.11","0.00%","65.81M","0.00"
"HAFC","HAFC","14.50","0.14%","436.16M","175.09K"
"Hawaiian Hldg","HA","13.25","0.00%","686.99M","512.26K"
"Gyrodyne","GYRO","7.85","0.00%","17.26M","0.00"
"Gyre Therapeutics","GYRE","15.84","-1.00%","1.35B","41.98K"
"GaxosAI","GXAI","5.79","-2.36%","6.33M","103.79K"
"Global Water","GWRS","12.12","0.00%","293.01M","13.60K"
"Greenwave Tech Solutions","GWAV","0.12","-4.78%","5.35M","2.06M"
"GSE Systems","GVP","2.35","-6.75%","7.13M","6.13K"
"Globavend Holdings","GVH","1.17","-1.68%","17.11M","35.97K"
"Visionary Education Technology","GV","0.15","0.00%","8.01M","8.38K"
"Fractyl Health","GUTS","6.64","-2.78%","317.91M","94.43K"
"Gulf Resources","GURE","1.36","3.82%","14.19M","25.81K"
"Garrett Motion","GTX","9.14","-0.98%","2.08B","561.95K"
"Gitlab","GTLB","53.51","-0.65%","8.49B","1.07M"
"Good Times Restau","GTIM","2.49","0.81%","28.20M","10.82K"
"Graphjet Tech","GTI","9.61","-6.07%","1.40B","6.92K"
"G1 Therapeutics","GTHX","4.28","4.90%","223.41M","690.07K"
"Greenland Acquisition","GTEC","1.53","-20.31%","20.80M","119.17K"
"GT Biopharma","GTBP","3.97","7.30%","5.48M","5.70K"
"Global Technology Acquisition  I Unt","GTACU","10.99","0.00%","79.34M","0.00"
"Global Tech Acquisition  I","GTAC","11.10","0.00%","79.34M","0.00"
"Goodyear Tire & Rubber Co","GT","11.97","-1.72%","3.40B","1.52M"
"Golden Sun Education","GSUN","0.48","-7.15%","9.22M","158.66K"
"Ferroglobe","GSM","4.99","-1.19%","935.29M","742.88K"
"Garden Stage","GSIW","7.50","0.00%","117.19M","7.40K"
"GSI Technology","GSIT","3.61","-7.44%","91.32M","293.65K"
"Goosehead Insurance","GSHD","56.50","0.09%","2.15B","383.03K"
"Great Southern","GSBC","50.09","-0.46%","587.67M","27.97K"
"Gryphon Digital Mining","GRYP","1.35","-3.57%","52.29M","156.51K"
"GrowGeneration","GRWG","2.14","-4.04%","131.62M","976.71K"
"Gravity Co","GRVY","66.50","-0.45%","462.10M","42.51K"
"갈레라 테라","GRTX","0.20","16.71%","10.79M","17.66M"
"Gritstone Oncology","GRTS","0.74","-3.46%","79.29M","3.06M"
"Gorilla Tech","GRRR","5.32","-7.16%","44.78M","494.41K"
"Groupon Inc","GRPN","9.77","-9.62%","380.74M","1.97M"
"U.S. Global Inves","GROW","2.69","-3.24%","38.00M","18.74K"
"Grom Social Enterprises","GROM","0.63","2.28%","1.25M","25.82K"
"GreenPro","GRNQ","1.22","0.83%","9.17M","5.70K"
"Grindrod Shipping","GRIN","13.97","3.48%","274.85M","36.20K"
"GRI Bio","GRI","0.51","-2.49%","1.63M","52.01K"
"그리폴스","GRFS","6.58","-2.95%","6.33B","1.44M"
"Greenidge Generation Holdings","GREE","2.34","4.46%","22.90M","133.00K"
"Griid Infra","GRDI","0.98","-0.94%","64.87M","62.10K"
"그랩","GRAB","3.21","-1.83%","12.63B","20.69M"
"GoPro Inc","GPRO","1.76","-0.56%","263.82M","3.31M"
"Green Plains","GPRE","20.93","-0.85%","1.35B","1.12M"
"Structure Therapeutics ADR","GPCR","37.07","-1.98%","1.73B","588.27K"
"Gamer Pakistan","GPAK","0.25","3.73%","6.39M","119.64K"
"Global Partner Acquisition II Unit","GPACU","11.49","0.00%","106.79M","0.00"
"Global Partner Acquisition II","GPAC","11.36","0.53%","105.59M","61.00"
"GreenPower Motor","GP","1.69","0.00%","43.05M","16.98K"
"GeoVax Labs","GOVX","1.48","-7.50%","3.37M","28.70K"
"Gossamer Bio","GOSS","0.82","-0.10%","184.98M","935.57K"
"레이지데이스 홀딩스","GORV","3.27","-7.37%","45.99M","85.33K"
"알파벳 A","GOOGL","155.47","0.69%","1.94T","20.23M"
"알파벳 C","GOOG","156.88","0.56%","1.94T","14.94M"
"Gladstone Commercial Prf G","GOODO","19.51","-0.96%","531.78M","6.33K"
"Gladstone Commercial Corp Pref","GOODN","22.24","-0.04%","531.78M","8.39K"
"Gladstone Comm","GOOD","13.09","0.93%","531.78M","188.93K"
"Gogo Inc","GOGO","8.24","1.48%","1.06B","572.04K"
"Golden Ocean","GOGL","13.09","0.23%","2.62B","1.07M"
"카누","GOEV","2.86","-2.39%","184.18M","8.95M"
"Golden Star Acquisition  Unt","GODNU","11.21","0.00%","95.57M","0.00"
"Golden Star Acquisition","GODN","10.70","0.19%","95.57M","507.00"
"고헬스","GOCO","9.91","-1.10%","222.79M","17.38K"
"Grocery Outlet","GO","26.56","-1.30%","2.64B","1.18M"
"Gentex Corp","GNTX","33.51","-0.50%","7.75B","1.12M"
"Genenta Science ADR","GNTA","3.00","-12.54%","54.65M","1.55K"
"Genasys Inc","GNSS","1.99","-2.45%","87.61M","120.68K"
"Genprex","GNPX","2.21","-4.33%","4.22M","20.52K"
"Genelux","GNLX","3.62","2.70%","95.55M","167.73K"
"Greenlane","GNLN","0.57","-5.87%","2.13M","564.29K"
"Genfit SA","GNFT","3.46","-4.68%","168.53M","3.41K"
"Global Mofy Metaverse","GMM","0.88","2.82%","25.05M","68.53K"
"Golden Matrix","GMGI","2.97","0.68%","353.09M","73.56K"
"Aetherium Acquisition Unt","GMFIU","11.24","4.46%","71.36M","1.21K"
"Aetherium Acquisition","GMFI","11.16","-1.06%","71.36M","1.86K"
"Genmab AS","GMAB","28.53","-3.06%","18.67B","352.22K"
"GlycoMimetics","GLYC","2.28","6.05%","146.95M","843.02K"
"Monte Rosa Therapeutics","GLUE","5.80","-4.29%","290.81M","106.83K"
"Galecto","GLTO","0.67","-0.59%","18.28M","60.02K"
"Global Star Acquisition Unt","GLSTU","10.91","0.00%","86.82M","0.00"
"Global Star Acquisition","GLST","10.77","0.00%","86.82M","0.00"
"그리니치","GLSI","13.05","-9.50%","168.06M","34.83K"
"Greenlight Capital Re","GLRE","12.16","-1.22%","430.00M","27.76K"
"Gaming & Leisure Properties","GLPI","42.03","-0.17%","11.73B","979.72K"
"Galapagos ADR","GLPG","29.22","-0.92%","1.92B","192.79K"
"골라LNG","GLNG","24.77","0.12%","2.59B","521.54K"
"Galmed Pharma","GLMD","0.36","2.64%","2.21M","44.03K"
"Globalink Investment Unt","GLLIU","11.11","0.00%","66.14M","0.00"
"Globalink Investment","GLLI","11.53","4.72%","66.14M","9.00"
"Great Lakes","GLDD","7.44","-1.59%","496.52M","314.39K"
"Glen Burnie Banco","GLBZ","5.33","3.90%","14.92M","6.64K"
"Globus Maritime","GLBS","2.00","-1.96%","41.27M","23.54K"
"글로벌 E 온라인","GLBE","33.43","-1.53%","5.56B","912.77K"
"Gladstone Cptl","GLAD","20.62","0.78%","448.58M","214.03K"
"Global Lights Acquisition Unt","GLACU","10.40","0.00%","91.90M","100.00"
"Global Lights Acquisition","GLAC","10.24","-0.68%","91.90M","333.87K"
"Generation","GIPR","3.79","2.16%","20.54M","21.40K"
"Gilat Satellite Networks Ltd","GILT","5.24","-2.24%","297.21M","198.10K"
"길리어드 사이언스","GILD","66.93","-0.56%","83.46B","4.87M"
"G-III Apparel","GIII","27.28","-1.69%","1.24B","411.94K"
"Giga Media Ltd","GIGM","1.27","-2.31%","14.26M","3.72K"
"Gulf Isl. Fab.","GIFI","6.39","-2.74%","103.50M","116.99K"
"가디언 헬스 사이언스","GHSI","8.03","1.39%","10.36M","2.24K"
"GH Research","GHRS","10.99","0.00%","571.79M","77.62K"
"Gores Holdings IX Unt","GHIXU","10.66","0.76%","202.28M","200.00"
"Gores Holdings IX","GHIX","10.56","0.00%","202.28M","0.00"
"Guardant Health","GH","16.39","1.42%","1.99B","1.47M"
"Gogoro Wnt","GGROW","0.10","62.30%","358.04M","78.52K"
"Gogoro","GGR","1.47","-3.93%","358.04M","116.15K"
"Green Giant","GGE","0.03","-0.34%","4.20M","20.42M"
"Grupo Financiero Galicia ADR","GGAL","27.68","-0.32%","5.01B","759.94K"
"GlobalFoundries","GFS","47.36","-0.92%","26.20B","1.24M"
"Guardforce AI","GFAI","2.87","-4.33%","28.21M","181.99K"
"제보","GEVO","0.62","2.38%","145.14M","1.84M"
"Geron Corp","GERN","3.68","2.79%","2.17B","5.33M"
"Geospace Tech","GEOS","12.25","-0.97%","163.13M","25.94K"
"GEN Restaurant","GENK","9.24","0.54%","299.16M","42.51K"
"Genetic Tech","GENE","3.16","-0.32%","12.65M","12.92K"
"Gen Digital","GEN","20.37","-0.34%","12.97B","1.98M"
"GE HealthCare","GEHC","85.19","-0.80%","38.87B","1.71M"
"Great Elm Group","GEG","1.90","-1.55%","57.10M","6.13K"
"Great Elm Capital","GECC","10.24","0.96%","96.76M","10.48K"
"Grid Dynamics","GDYN","10.20","-3.13%","774.93M","297.30K"
"CytoMed Therapeutics","GDTC","2.07","-2.36%","23.87M","3.11K"
"Goldenstone Acquisition Unt","GDSTU","11.09","0.00%","75.63M","0.00"
"Goldenstone Acquisition","GDST","11.06","0.00%","75.63M","4.51K"
"GDS Holdings","GDS","6.25","1.79%","1.19B","1.53M"
"Goodrx","GDRX","6.50","-0.31%","2.44B","805.67K"
"Golden Heaven Holdings","GDHG","0.22","-3.05%","11.18M","1.49M"
"GDEV Inc","GDEV","2.27","3.18%","410.60M","503.00"
"Golden Entertainment","GDEN","33.49","-1.62%","969.49M","107.28K"
"GD Culture","GDC","0.69","3.13%","5.45M","139.62K"
"GlucoTrack","GCTK","0.70","33.89%","19.13M","604.05K"
"GigaCloud Technology","GCT","34.96","-0.37%","1.43B","2.70M"
"GCM Grosvenor","GCMG","9.27","-1.28%","1.74B","153.56K"
"Greene County Ban","GCBC","27.26","-1.55%","464.15M","10.57K"
"Generations Bancorp NY","GBNY","10.26","-1.82%","22.99M","605.00"
"제너레이션 바이오","GBIO","2.98","-4.79%","198.10M","221.19K"
"Golub Cptl BDC","GBDC","16.63","0.36%","2.85B","580.71K"
"Global Blockchain Acquisition","GBBK","10.81","0.37%","77.74M","31.00"
"Marblegate Acquisition  Unt","GATEU","10.36","0.00%","124.32M","0.00"
"Marblegate Acquisition","GATE","10.50","0.19%","124.32M","30.00"
"StealthGas","GASS","5.84","-0.85%","206.21M","56.61K"
"Generation Asia I Acquisition","GAQ","11.07","0.00%","168.37M","0.00"
"게인 테라퓨틱스","GANX","3.18","0.63%","51.58M","80.65K"
"Gan","GAN","1.29","0.00%","58.19M","94.93K"
"Golden Arrow Merger","GAMCU","10.34","0.00%","80.29M","0.00"
"Golden Arrow Merger","GAMC","10.73","0.00%","83.32M","0.00"
"Gambling.com Group","GAMB","8.60","1.06%","317.78M","111.34K"
"Galectin Therapeutics Inc.","GALT","3.38","-0.59%","209.23M","155.02K"
"Gladstone Inv","GAIN","13.95","1.01%","500.67M","85.84K"
"Gaia Inc","GAIA","3.51","1.74%","81.29M","6.32K"
"German American","GABC","31.35","-0.19%","927.48M","59.79K"
"Frontier Communications Parent","FYBR","22.75","-3.93%","5.65B","2.09M"
"First National","FXNC","15.00","-0.33%","94.16M","1.57K"
"First Watch Restaurant","FWRG","22.05","-0.41%","1.33B","302.47K"
"Forward Air","FWRD","22.65","-10.19%","597.29M","908.73K"
"Liberty Media Formula C","FWONK","67.28","-0.56%","15.59B","709.39K"
"Liberty Media Formula A","FWONA","59.66","-0.63%","15.59B","75.98K"
"First Wave BioPharma","FWBI","2.90","-3.97%","5.87M","50.38K"
"FVCBankcorp","FVCB","10.45","0.58%","186.82M","8.20K"
"Arcimoto","FUV","0.42","-1.00%","4.62M","19.22K"
"푸투 홀딩스","FUTU","54.33","-0.82%","7.49B","588.32K"
"Fusion Pharma","FUSN","21.24","-0.09%","1.80B","388.41K"
"First US Bancshares","FUSB","9.65","0.63%","55.56M","3.36K"
"Sprott Focus Trust","FUND","7.64","-0.39%","228.03M","33.55K"
"First United Corp","FUNC","22.02","0.05%","146.28M","30.03K"
"Fulton Financial","FULT","14.49","0.28%","2.35B","1.50M"
"Fulcrum Therapeutics","FULC","7.15","-3.51%","442.84M","378.59K"
"BitFuFu","FUFU","2.84","0.71%","462.64M","27.29K"
"Fortrea Holdings","FTRE","36.51","-0.82%","3.26B","734.79K"
"포티넷","FTNT","64.66","0.28%","49.34B","2.67M"
"FitLife Brands","FTLF","29.60","3.46%","136.11M","14.80K"
"Futuretech II Acquisition Unt","FTIIU","11.68","0.00%","64.94M","0.00"
"Futuretech II Acquisition","FTII","11.12","0.00%","64.94M","0.00"
"패덤","FTHM","1.59","-8.62%","33.03M","12.02K"
"Future Fintech","FTFT","0.91","5.49%","17.59M","108.26K"
"Fitell","FTEL","6.84","-0.15%","76.06M","1.16M"
"Fuel Tech","FTEK","1.13","0.89%","34.03M","45.25K"
"Frontdoor","FTDR","29.59","-1.20%","2.31B","510.77K"
"FTC솔라","FTCI","0.41","0.44%","51.12M","520.93K"
"FTAI Aviation Prf A","FTAIP","24.85","-0.32%","7.01B","19.91K"
"FTAI Aviation Prf B","FTAIO","24.80","-0.52%","7.01B","11.90K"
"FTAI Aviation Prf C","FTAIN","24.75","-0.56%","7.01B","1.57K"
"FTAI Aviation Prf D","FTAIM","25.60","1.75%","7.01B","26.44K"
"FTAI Aviation","FTAI","69.91","-2.52%","7.01B","1.02M"
"FirstService","FSV","150.10","-0.44%","6.76B","68.75K"
"LB Foster","FSTR","24.79","-0.28%","272.73M","23.69K"
"퍼스트 솔라","FSLR","178.01","2.85%","19.05B","3.30M"
"First Savings Financial","FSFG","15.13","2.58%","102.73M","1.85K"
"First Seacoast Bancorp","FSEA","8.75","0.00%","41.20M","2.71K"
"FS Bancorp Inc","FSBW","30.89","-1.12%","237.97M","4.37K"
"파이브 스타 뱅코프","FSBC","21.43","-0.23%","456.91M","26.91K"
"Forza X1","FRZA","0.45","2.27%","7.05M","35.24K"
"Foresight Autonomous","FRSX","1.14","-0.87%","17.90M","198.90K"
"Primis Financial","FRST","10.49","-1.04%","258.91M","46.09K"
"Freshworks","FRSH","17.69","2.25%","5.27B","2.19M"
"프레시펫","FRPT","105.15","-0.46%","5.08B","291.55K"
"Frp Holdings Ord","FRPH","29.33","0.34%","557.29M","22.57K"
"제이프로그","FROG","38.03","1.44%","4.12B","962.50K"
"First Merchants ADR","FRMEP","25.20","-1.18%","1.93B","1.29K"
"First Merchants","FRME","32.48","-0.09%","1.93B","152.52K"
"Fortune Rise Acquisition Unt","FRLAU","10.95","0.00%","70.06M","0.00"
"Fortune Rise Acquisition","FRLA","11.17","0.00%","70.06M","0.00"
"Freedom","FRHC","65.42","-1.62%","3.90B","84.54K"
"Freight Tech","FRGT","0.93","7.68%","58.01M","336.44K"
"Fresh2 DRC","FRES","0.35","-2.75%","7.78M","29.04K"
"Whole Earth Brands","FREE","4.82","0.00%","206.58M","731.58K"
"First Bank","FRBA","12.06","-0.82%","302.71M","27.26K"
"Franklin Fin.","FRAF","26.50","1.38%","116.39M","3.31K"
"FlexShopper Inc","FPAY","1.14","7.75%","24.66M","40.53K"
"Fox Factory","FOXF","41.19","-1.53%","1.73B","516.17K"
"폭스 코퍼레이션","FOXA","30.46","0.20%","13.88B","2.02M"
"폭스 B","FOX","27.99","0.14%","13.88B","899.15K"
"Fossil","FOSL","0.78","-2.81%","40.92M","670.93K"
"Formula Systems ADR","FORTY","74.63","-0.23%","1.14B","469.00"
"Forrester Rsrch","FORR","18.53","-0.64%","360.30M","94.59K"
"FormFactor","FORM","42.97","-3.05%","3.33B","249.77K"
"Four Leaf Acquisition  Unt","FORLU","11.00","2.04%","73.91M","1.00"
"Four Leaf Acquisition","FORL","10.82","0.00%","73.91M","12.00"
"Forward Industries","FORD","0.50","-6.70%","5.04M","9.14K"
"Forian","FORA","2.67","0.38%","83.00M","12.82K"
"Fonar Corp","FONR","16.52","-1.61%","106.65M","15.46K"
"아미쿠스 테라","FOLD","10.55","-0.09%","3.12B","1.73M"
"Finward Bancorp","FNWD","24.77","1.52%","106.61M","1.08K"
"First Northwest Bancorp","FNWB","10.43","-8.59%","91.42M","13.96K"
"Finnovate Acquisition Unt","FNVTU","11.40","-12.91%","102.22M","3.48K"
"Finnovate Acquisition","FNVT","11.25","-0.09%","102.22M","64.80K"
"First Bancorp Inc","FNLC","22.24","1.00%","247.53M","6.79K"
"Funko","FNKO","5.71","4.77%","303.03M","332.13K"
"FingerMotion","FNGR","3.12","0.16%","164.46M","360.08K"
"Finch Therapeutics Group","FNCH","2.52","-18.71%","4.05M","126.89K"
"FNCB Bancorp","FNCB","5.26","-2.59%","104.12M","10.99K"
"Foremost Lithium Resource Tech","FMST","2.38","-4.42%","12.50M","23.89K"
"Farmers Ntnl","FMNB","11.87","0.25%","445.67M","64.74K"
"First Mid Illinois Bancshares","FMBH","29.32","0.14%","700.44M","48.59K"
"Farmers & Merchants Bancorp","FMAO","19.85","-1.88%","268.23M","11.43K"
"Flywire","FLYW","20.43","-1.73%","2.51B","2.11M"
"Flexsteel Ind.","FLXS","37.48","-2.78%","193.03M","12.22K"
"1800FLOWERS.COM","FLWS","8.64","-0.69%","557.26M","165.70K"
"Flux Power Holdings","FLUX","4.47","-2.61%","73.90M","35.56K"
"Fluent","FLNT","2.42","2.11%","32.90M","39.59K"
"Fluence Energy","FLNC","15.98","-0.44%","2.85B","2.11M"
"Full House Resorts Inc","FLL","4.97","-0.40%","171.91M","29.50K"
"FLJ Group","FLJ","0.55","2.04%","2.62M","12.91K"
"First of Long Island","FLIC","10.11","0.60%","227.10M","85.06K"
"Fulgent Genetics","FLGT","20.09","-3.04%","600.70M","221.11K"
"플로라 그로스","FLGC","1.79","-1.65%","19.05M","174.22K"
"Feutune Light Acquisition Unt","FLFVU","11.30","0.00%","87.05M","0.00"
"Feutune Light Acquisition","FLFV","10.90","-0.27%","87.05M","210.00"
"Flex","FLEX","28.08","-0.43%","11.83B","2.49M"
"Franklin Wireless","FKWL","2.93","-1.01%","34.65M","14.55K"
"내셔널 베버리지","FIZZ","44.91","0.65%","4.20B","127.83K"
"Five9","FIVN","56.88","0.25%","4.20B","733.43K"
"Five Below Inc","FIVE","152.10","1.88%","8.40B","946.24K"
"Fifth Third Bancorp ADR","FITBI","25.28","0.24%","23.31B","20.98K"
"피프스 서드 뱅코프","FITB","34.10","0.03%","23.31B","5.37M"
"F.F.I.","FISI","16.34","-1.33%","252.40M","30.62K"
"FTAI Infra LLC","FIP","6.55","-3.25%","666.09M","1.75M"
"Finwise Bancorp","FINW","9.85","0.51%","126.27M","11.08K"
"First Interst.","FIBK","24.44","0.29%","2.54B","488.35K"
"Focus Impact Acquisition Unt","FIACU","10.90","0.00%","82.44M","0.00"
"Focus Impact Acquisition","FIAC","11.04","0.00%","82.44M","0.00"
"Foghorn","FHTX","5.78","-4.15%","246.03M","134.86K"
"Future Health Esg Unt","FHLTU","12.00","0.00%","76.03M","0.00"
"Future Health Esg","FHLT","12.50","1.63%","76.03M","88.00"
"First Hawaiian","FHB","20.54","0.05%","2.62B","501.78K"
"FGI Industries","FGI","1.32","1.54%","12.64M","10.97K"
"Fundamental Global Prf","FGFPP","17.90","1.94%","40.57M","0.00"
"Fundamental Global","FGF","1.36","-2.86%","40.57M","2.55K"
"FibroGen Inc","FGEN","1.27","-2.31%","125.44M","1.03M"
"First Guaranty Bancshares Inc","FGBI","9.75","-1.52%","121.92M","8.26K"
"First Fin NWest","FFNW","20.37","-0.15%","186.32M","34.60K"
"F5 네트웍스","FFIV","181.30","-0.96%","10.66B","316.12K"
"First Fin Bshar","FFIN","28.65","-1.27%","4.06B","427.67K"
"Faraday Future Intelligent Electric","FFIE","0.06","-7.28%","2.61M","21.82M"
"Flushing Fin.","FFIC","11.14","-0.18%","323.81M","122.09K"
"First Fin Bcorp","FFBC","20.86","0.34%","1.98B","211.45K"
"Fintech Ecosystem Development Unt","FEXDU","11.41","0.00%","76.23M","0.00"
"Fintech Ecosystem Dev","FEXD","11.05","0.00%","76.23M","53.00"
"Fennec Pharma","FENC","9.70","-5.46%","262.91M","249.14K"
"Femasys","FEMY","1.30","-0.76%","28.73M","116.53K"
"Franklin Elect","FELE","100.19","-0.76%","4.62B","136.32K"
"Frequency Electro","FEIM","9.73","0.31%","92.31M","7.01K"
"Fenbo Holdings","FEBO","8.48","-8.62%","93.79M","19.65K"
"5E Advanced Materials","FEAM","1.15","0.00%","72.78M","106.55K"
"Fidus Investment Corp","FDUS","19.67","0.87%","602.82M","94.34K"
"4D몰큘러 테라퓨틱스","FDMT","25.30","-5.42%","1.29B","519.11K"
"Fidelity D&D","FDBC","45.20","-0.68%","259.18M","3.30K"
"Focus Universal","FCUV","0.28","13.20%","18.00M","4.99M"
"CIT Inc Prf C","FCNCO","21.83","-0.41%","22.34B","4.96K"
"First Citizens Bancshares","FCNCA","1.55K","1.14%","22.34B","56.93K"
"FirstCash","FCFS","129.64","-0.52%","5.85B","146.60K"
"퓨얼셀","FCEL","1.00","0.00%","451.92M","8.36M"
"First Community Corp","FCCO","15.95","1.01%","121.68M","17.95K"
"First Community","FCBC","31.70","0.38%","585.52M","22.01K"
"First Capital","FCAP","27.61","-1.36%","92.60M","2.40K"
"Falcon’s Beyond Global","FBYD","9.68","-5.84%","-","934.00"
"Forte Biosciences Inc","FBRX","0.74","0.87%","26.93M","57.26K"
"First Bancorp NC","FBNC","30.98","-0.83%","1.27B","153.29K"
"The First Bancshares","FBMS","23.45","1.30%","732.07M","113.14K"
"Fibrobiologics","FBLG","9.49","-13.65%","308.35M","140.12K"
"First Business","FBIZ","32.88","-0.84%","273.12M","5.08K"
"Fortress Biotech Pref A","FBIOP","15.75","1.55%","34.05M","9.75K"
"Fortress Biotech","FBIO","1.77","0.57%","34.05M","242.62K"
"Fate Therapeutics","FATE","5.27","-2.04%","599.72M","1.71M"
"FAT Brands","FATBP","15.06","0.74%","119.06M","6.61K"
"FAT Brands B","FATBB","6.00","0.17%","119.06M","274.00"
"FAT Brands","FAT","7.08","-0.98%","119.06M","4.50K"
"패스널","FAST","68.46","-0.48%","39.21B","3.46M"
"FARO Tech","FARO","18.40","-2.23%","349.04M","166.42K"
"Farmer Bros. Co","FARM","3.22","1.58%","67.86M","24.88K"
"Fanhua","FANH","3.51","2.93%","199.15M","9.78K"
"다이아몬드백 에너지","FANG","201.15","-1.37%","35.89B","1.47M"
"파미","FAMI","0.83","-2.24%","5.10M","31.78K"
"DigiAsia","FAAS","7.38","4.09%","86.88M","31.07K"
"First Advantage","FA","14.77","-0.87%","2.14B","317.07K"
"EZCORP","EZPW","11.06","-1.78%","610.00M","444.94K"
"EZGO Technologies","EZGO","1.90","10.47%","4.80M","8.01M"
"EzFill Holdings","EZFL","2.30","-1.71%","10.75M","42.07K"
"Eyepoint Pharma","EYPT","20.94","-4.12%","1.04B","424.39K"
"Eyenovia","EYEN","0.54","-2.55%","19.47M","722.60K"
"National Vision","EYE","18.98","0.53%","1.49B","783.17K"
"Extreme Network","EXTR","11.13","0.00%","1.43B","1.33M"
"Exponent","EXPO","77.73","-0.54%","3.93B","178.29K"
"eXp World","EXPI","9.75","0.52%","1.48B","670.43K"
"익스피디아","EXPE","128.73","-0.16%","17.54B","1.28M"
"ExlService Hldg","EXLS","29.41","-0.17%","4.88B","1.15M"
"Expensify","EXFY","1.51","4.14%","128.66M","691.99K"
"Exelixis","EXEL","22.87","0.22%","6.93B","2.30M"
"엑셀론","EXC","36.42","1.87%","36.41B","3.22M"
"이그젝트 사이","EXAS","63.22","-1.00%","11.48B","2.33M"
"Exscientia ADR","EXAI","4.32","1.65%","544.84M","561.86K"
"엣지와이즈","EWTX","15.65","-5.89%","1.46B","681.61K"
"European Wax Center","EWCZ","10.86","-2.86%","659.98M","346.53K"
"East West Bancorp","EWBC","71.56","0.29%","10.02B","757.37K"
"Envirotech Vehicles","EVTV","2.20","-3.08%","34.15M","19.71K"
"에버지","EVRG","50.53","1.96%","11.61B","1.21M"
"Evoke Pharma","EVOK","0.55","20.80%","4.65M","19.05K"
"Evotec SE ADR","EVO","7.24","3.28%","2.50B","55.68K"
"Evolv Technologies Warrant","EVLVW","0.47","4.44%","-","1.74K"
"Evolv Technologies Holdings","EVLV","3.85","-2.28%","598.98M","665.07K"
"Evergreen Unt","EVGRU","11.40","0.00%","123.64M","0.00"
